model,horizon,held_out_season,selected_alpha,term,term_type,coefficient_standardized,coefficient_raw
joint_month_level_ridge,3,12-13,100000000.0,rainfall_jan,weather,-0.001276186711707085,-1.9185885049437746e-05
joint_month_level_ridge,3,12-13,100000000.0,rainfall_feb,weather,0.016605168467402773,0.0003542537913049111
joint_month_level_ridge,3,12-13,100000000.0,rainfall_mar,weather,-0.0038757954274319033,-0.00011245702258334441
joint_month_level_ridge,3,12-13,100000000.0,rainfall_apr,weather,0.01675959992107906,0.0006384096922872369
joint_month_level_ridge,3,12-13,100000000.0,temperature_sep,weather,-0.02133847442192042,-0.013281430516681252
joint_month_level_ridge,3,12-13,100000000.0,temperature_oct,weather,0.013627377616552116,0.00983135263647036
joint_month_level_ridge,3,12-13,100000000.0,temperature_nov,weather,-0.0030690483373927552,-0.0032668697223640518
joint_month_level_ridge,3,12-13,100000000.0,temperature_dec,weather,-0.005419142384153157,-0.005665794639728418
joint_month_level_ridge,3,12-13,100000000.0,temperature_jan,weather,-0.012677261493635607,-0.012147343455662823
joint_month_level_ridge,3,12-13,100000000.0,temperature_feb,weather,-0.007768973118254227,-0.007878060265571885
joint_month_level_ridge,3,12-13,100000000.0,temperature_mar,weather,-0.008814536365107515,-0.007471061934442446
joint_month_level_ridge,3,12-13,100000000.0,temperature_apr,weather,-0.011220318612705836,-0.010681409419827686
joint_month_level_ridge,3,13-14,100000000.0,intercept,intercept,122046959.60000001,122046960.14354338
joint_month_level_ridge,3,13-14,100000000.0,block_fe_2,block_fixed_effect,29503721.199999973,29503721.199999973
joint_month_level_ridge,3,13-14,100000000.0,block_fe_3,block_fixed_effect,-56194440.266666666,-56194440.266666666
joint_month_level_ridge,3,13-14,100000000.0,block_fe_4,block_fixed_effect,-117827783.13333336,-117827783.13333336
joint_month_level_ridge,3,13-14,100000000.0,rainfall_sep,weather,0.026724735148488634,0.0006168155079456294
joint_month_level_ridge,3,13-14,100000000.0,rainfall_oct,weather,-0.008013361285298339,-0.0002012216305131703
joint_month_level_ridge,3,13-14,100000000.0,rainfall_nov,weather,0.02404257259242479,0.0005046483258896214
joint_month_level_ridge,3,13-14,100000000.0,rainfall_dec,weather,0.01344093444623865,0.000274557198367621
joint_month_level_ridge,3,13-14,100000000.0,rainfall_jan,weather,-0.0032151323014043376,-4.7716963014320924e-05
joint_month_level_ridge,3,13-14,100000000.0,rainfall_feb,weather,0.01737968785844839,0.0003533702411582767
joint_month_level_ridge,3,13-14,100000000.0,rainfall_mar,weather,-0.0025257873341500282,-6.810125540825431e-05
joint_month_level_ridge,3,13-14,100000000.0,rainfall_apr,weather,0.008880045506387919,0.00033076214378821594
joint_month_level_ridge,3,13-14,100000000.0,temperature_sep,weather,-0.017036041329521204,-0.01031751465577141
joint_month_level_ridge,3,13-14,100000000.0,temperature_oct,weather,0.011814057059232753,0.008598683345623618
joint_month_level_ridge,3,13-14,100000000.0,temperature_nov,weather,-0.0004370753537772054,-0.0004319612552710411
joint_month_level_ridge,3,13-14,100000000.0,temperature_dec,weather,-0.00793862125934765,-0.008441501271687846
joint_month_level_ridge,3,13-14,100000000.0,temperature_jan,weather,-0.0031070452624528165,-0.0028216479384291495
joint_month_level_ridge,3,13-14,100000000.0,temperature_feb,weather,-0.004508352886830874,-0.004672556817391424
joint_month_level_ridge,3,13-14,100000000.0,temperature_mar,weather,-0.0060289573429528984,-0.005221821320454073
joint_month_level_ridge,3,13-14,100000000.0,temperature_apr,weather,-0.006701734566122603,-0.006960019953945553
joint_month_level_ridge,3,14-15,100000000.0,intercept,intercept,121181534.13333338,121181534.82081462
joint_month_level_ridge,3,14-15,100000000.0,block_fe_2,block_fixed_effect,31396005.666666627,31396005.666666627
joint_month_level_ridge,3,14-15,100000000.0,block_fe_3,block_fixed_effect,-53445672.06666669,-53445672.06666669
joint_month_level_ridge,3,14-15,100000000.0,block_fe_4,block_fixed_effect,-116879919.60000002,-116879919.60000002
joint_month_level_ridge,3,14-15,100000000.0,rainfall_sep,weather,0.02754322254829843,0.0006374640753937123
joint_month_level_ridge,3,14-15,100000000.0,rainfall_oct,weather,-0.012917924614560062,-0.00030799535212345494
joint_month_level_ridge,3,14-15,100000000.0,rainfall_nov,weather,0.02137852744045309,0.00044917125705477574
joint_month_level_ridge,3,14-15,100000000.0,rainfall_dec,weather,0.01633475217389117,0.0003337904565292577
joint_month_level_ridge,3,14-15,100000000.0,rainfall_jan,weather,-0.005154365051000389,-8.200321590647425e-05
joint_month_level_ridge,3,14-15,100000000.0,rainfall_feb,weather,0.018023874298191078,0.0003750307192592656
joint_month_level_ridge,3,14-15,100000000.0,rainfall_mar,weather,0.000104064314428408,2.762584398219608e-06
joint_month_level_ridge,3,14-15,100000000.0,rainfall_apr,weather,0.012709440470123023,0.00045730500259073814
joint_month_level_ridge,3,14-15,100000000.0,temperature_sep,weather,-0.02033794427309678,-0.012674191474449927
joint_month_level_ridge,3,14-15,100000000.0,temperature_oct,weather,0.014361575065274166,0.01079798079168488
joint_month_level_ridge,3,14-15,100000000.0,temperature_nov,weather,0.0006520637433243934,0.0006426871794658706
joint_month_level_ridge,3,14-15,100000000.0,temperature_dec,weather,-0.004075080979197844,-0.004277853224758037
joint_month_level_ridge,3,14-15,100000000.0,temperature_jan,weather,-0.006233420678380006,-0.0056290486433629786
joint_month_level_ridge,3,14-15,100000000.0,temperature_feb,weather,-0.005778549349283276,-0.006613777292782283
joint_month_level_ridge,3,14-15,100000000.0,temperature_mar,weather,-0.009060454374602603,-0.007675727940184945
joint_month_level_ridge,3,14-15,100000000.0,temperature_apr,weather,-0.012503620007476278,-0.011698451741079615
joint_month_level_ridge,3,15-16,100000000.0,intercept,intercept,121914274.79999998,121914275.4584137
joint_month_level_ridge,3,15-16,100000000.0,block_fe_2,block_fixed_effect,30553698.733333305,30553698.733333305
joint_month_level_ridge,3,15-16,100000000.0,block_fe_3,block_fixed_effect,-55872318.666666664,-55872318.666666664
joint_month_level_ridge,3,15-16,100000000.0,block_fe_4,block_fixed_effect,-118630969.0,-118630969.0
joint_month_level_ridge,3,15-16,100000000.0,rainfall_sep,weather,0.025261979450762872,0.0005878644951153511
joint_month_level_ridge,3,15-16,100000000.0,rainfall_oct,weather,-0.006117407165543399,-0.00016483100592227802
joint_month_level_ridge,3,15-16,100000000.0,rainfall_nov,weather,0.019964292207736045,0.00041995556056763844
joint_month_level_ridge,3,15-16,100000000.0,rainfall_dec,weather,0.017379898645339592,0.0003416969510286353
joint_month_level_ridge,3,15-16,100000000.0,rainfall_jan,weather,0.0012132093349145816,1.8638082065755074e-05
joint_month_level_ridge,3,15-16,100000000.0,rainfall_feb,weather,0.016643603242277424,0.0003408961281933561
joint_month_level_ridge,3,15-16,100000000.0,rainfall_mar,weather,-0.0036164328205209122,-9.909082730857041e-05
joint_month_level_ridge,3,15-16,100000000.0,rainfall_apr,weather,0.014795137899330646,0.0005369378445241268
joint_month_level_ridge,3,15-16,100000000.0,temperature_sep,weather,-0.019343397432355733,-0.011696317593229298
joint_month_level_ridge,3,15-16,100000000.0,temperature_oct,weather,0.01343870009515714,0.009556932801445305
joint_month_level_ridge,3,15-16,100000000.0,temperature_nov,weather,0.0016229637739105377,0.0016010449712215921
joint_month_level_ridge,3,15-16,100000000.0,temperature_dec,weather,-0.0025302311487684125,-0.002665082713089017
joint_month_level_ridge,3,15-16,100000000.0,temperature_jan,weather,-0.01204347289818521,-0.010881834956231523
joint_month_level_ridge,3,15-16,100000000.0,temperature_feb,weather,-0.005522817246284278,-0.0056586451804637415
joint_month_level_ridge,3,15-16,100000000.0,temperature_mar,weather,-0.005635775512602473,-0.004919816679272897
joint_month_level_ridge,3,15-16,100000000.0,temperature_apr,weather,-0.012533450919083328,-0.01167006441265327
joint_month_level_ridge,3,16-17,100000000.0,intercept,intercept,120970400.13333334,120970400.85144916
joint_month_level_ridge,3,16-17,100000000.0,block_fe_2,block_fixed_effect,30619218.866666637,30619218.866666637
joint_month_level_ridge,3,16-17,100000000.0,block_fe_3,block_fixed_effect,-53607452.53333333,-53607452.53333333
joint_month_level_ridge,3,16-17,100000000.0,block_fe_4,block_fixed_effect,-117030323.80000001,-117030323.80000001
joint_month_level_ridge,3,16-17,100000000.0,rainfall_sep,weather,0.023292643689209986,0.0006043421135035762
joint_month_level_ridge,3,16-17,100000000.0,rainfall_oct,weather,-0.011531535063082039,-0.00027545039290411045
joint_month_level_ridge,3,16-17,100000000.0,rainfall_nov,weather,0.017052872617846722,0.0004366938977762397
joint_month_level_ridge,3,16-17,100000000.0,rainfall_dec,weather,0.014251255610582212,0.0002890678203952148
joint_month_level_ridge,3,16-17,100000000.0,rainfall_jan,weather,-0.006709201369581105,-0.00010320585205760759
joint_month_level_ridge,3,16-17,100000000.0,rainfall_feb,weather,0.015404337587862164,0.0003264195529013941
joint_month_level_ridge,3,16-17,100000000.0,rainfall_mar,weather,-0.002148634578801108,-5.7918340330296724e-05
joint_month_level_ridge,3,16-17,100000000.0,rainfall_apr,weather,0.018019771290107355,0.0006842179281600964
joint_month_level_ridge,3,16-17,100000000.0,temperature_sep,weather,-0.01891365464529157,-0.01142298749525479
joint_month_level_ridge,3,16-17,100000000.0,temperature_oct,weather,0.01247519356028724,0.009045844734270832
joint_month_level_ridge,3,16-17,100000000.0,temperature_nov,weather,0.0002918626976038554,0.00028774128152078866
joint_month_level_ridge,3,16-17,100000000.0,temperature_dec,weather,-0.0029261535775565906,-0.0030766855533621855
joint_month_level_ridge,3,16-17,100000000.0,temperature_jan,weather,-0.004931953838225163,-0.0043728828948536155
joint_month_level_ridge,3,16-17,100000000.0,temperature_feb,weather,-0.007610958655500528,-0.007717528620742707
joint_month_level_ridge,3,16-17,100000000.0,temperature_mar,weather,-0.0074983652391044245,-0.006402458099552389
joint_month_level_ridge,3,16-17,100000000.0,temperature_apr,weather,-0.014887724847528813,-0.013969625662360962
joint_month_level_ridge,3,17-18,100000000.0,intercept,intercept,121501624.06666668,121501624.59567165
joint_month_level_ridge,3,17-18,100000000.0,block_fe_2,block_fixed_effect,29848125.666666627,29848125.666666627
joint_month_level_ridge,3,17-18,100000000.0,block_fe_3,block_fixed_effect,-53852375.13333333,-53852375.13333333
joint_month_level_ridge,3,17-18,100000000.0,block_fe_4,block_fixed_effect,-117549383.93333335,-117549383.93333335
joint_month_level_ridge,3,17-18,100000000.0,rainfall_sep,weather,0.029892576821584284,0.0007114752872798988
joint_month_level_ridge,3,17-18,100000000.0,rainfall_oct,weather,-0.01269175790458776,-0.0003021950485518736
joint_month_level_ridge,3,17-18,100000000.0,rainfall_nov,weather,0.02357134136392086,0.0004979797550258894
joint_month_level_ridge,3,17-18,100000000.0,rainfall_dec,weather,0.018093203459482288,0.0003574644245677664
joint_month_level_ridge,3,17-18,100000000.0,rainfall_jan,weather,-0.005443226842972241,-8.464168335621285e-05
joint_month_level_ridge,3,17-18,100000000.0,rainfall_feb,weather,0.021677054001618727,0.00045489973048144127
joint_month_level_ridge,3,17-18,100000000.0,rainfall_mar,weather,0.00014915803229947867,3.956251198154166e-06
joint_month_level_ridge,3,17-18,100000000.0,rainfall_apr,weather,0.01024349151305369,0.0004080818309500478
joint_month_level_ridge,3,17-18,100000000.0,temperature_sep,weather,-0.016538283930264706,-0.010818046177368337
joint_month_level_ridge,3,17-18,100000000.0,temperature_oct,weather,0.017180703299998844,0.012328257813559089
joint_month_level_ridge,3,17-18,100000000.0,temperature_nov,weather,0.0020116234489710033,0.002003666042845468
joint_month_level_ridge,3,17-18,100000000.0,temperature_dec,weather,-0.003932193647133179,-0.004119532413431991
joint_month_level_ridge,3,17-18,100000000.0,temperature_jan,weather,-0.006179831714532453,-0.0054637234785642
joint_month_level_ridge,3,17-18,100000000.0,temperature_feb,weather,-0.007220859598860204,-0.007334492050284076
joint_month_level_ridge,3,17-18,100000000.0,temperature_mar,weather,-0.008083108893320532,-0.006926726838006616
joint_month_level_ridge,3,17-18,100000000.0,temperature_apr,weather,-0.011730862983107807,-0.011111888782955675
joint_month_level_ridge,3,18-19,100000000.0,intercept,intercept,120486186.66666664,120486187.58221565
joint_month_level_ridge,3,18-19,100000000.0,block_fe_2,block_fixed_effect,32379291.533333316,32379291.533333316
joint_month_level_ridge,3,18-19,100000000.0,block_fe_3,block_fixed_effect,-51977266.399999976,-51977266.399999976
joint_month_level_ridge,3,18-19,100000000.0,block_fe_4,block_fixed_effect,-116306964.06666665,-116306964.06666665
joint_month_level_ridge,3,18-19,100000000.0,rainfall_sep,weather,0.025893649021240372,0.0006151184456726135
joint_month_level_ridge,3,18-19,100000000.0,rainfall_oct,weather,-0.011935505046894154,-0.00028535661186183763
joint_month_level_ridge,3,18-19,100000000.0,rainfall_nov,weather,0.02536159445876088,0.0005526035716999186
joint_month_level_ridge,3,18-19,100000000.0,rainfall_dec,weather,0.017576267564737093,0.00034586094796003184
joint_month_level_ridge,3,18-19,100000000.0,rainfall_jan,weather,-0.0023046064450111484,-3.426625478820137e-05
joint_month_level_ridge,3,18-19,100000000.0,rainfall_feb,weather,0.018497779360029245,0.0003746943614505343
joint_month_level_ridge,3,18-19,100000000.0,rainfall_mar,weather,0.0017244489013621392,4.6358917506827565e-05
joint_month_level_ridge,3,18-19,100000000.0,rainfall_apr,weather,0.01070552199888319,0.0004056892136701125
joint_month_level_ridge,3,18-19,100000000.0,temperature_sep,weather,-0.017952793840573612,-0.01084601188406978
joint_month_level_ridge,3,18-19,100000000.0,temperature_oct,weather,0.016357785009643213,0.011598883453392893
joint_month_level_ridge,3,18-19,100000000.0,temperature_nov,weather,-0.001302996035413488,-0.0013300257071684376
joint_month_level_ridge,3,18-19,100000000.0,temperature_dec,weather,-0.005823585181039287,-0.006129045364232989
joint_month_level_ridge,3,18-19,100000000.0,temperature_jan,weather,-0.00911145231074446,-0.008071871026154046
joint_month_level_ridge,3,18-19,100000000.0,temperature_feb,weather,-0.011321096681087358,-0.012317379205021722
joint_month_level_ridge,3,18-19,100000000.0,temperature_mar,weather,-0.00841490673105801,-0.007165817758687819
joint_month_level_ridge,3,18-19,100000000.0,temperature_apr,weather,-0.013949311321781692,-0.013059775522579588
joint_month_level_ridge,3,19-20,100000000.0,intercept,intercept,121040551.73333336,121040552.46757782
joint_month_level_ridge,3,19-20,100000000.0,block_fe_2,block_fixed_effect,31045036.4666666,31045036.4666666
joint_month_level_ridge,3,19-20,100000000.0,block_fe_3,block_fixed_effect,-52933232.4,-52933232.4
joint_month_level_ridge,3,19-20,100000000.0,block_fe_4,block_fixed_effect,-116899226.33333334,-116899226.33333334
joint_month_level_ridge,3,19-20,100000000.0,rainfall_sep,weather,0.02729597806026091,0.0006329190824115608
joint_month_level_ridge,3,19-20,100000000.0,rainfall_oct,weather,-0.01308374951286361,-0.0003361713783623501
joint_month_level_ridge,3,19-20,100000000.0,rainfall_nov,weather,0.022742341747067688,0.00048537548874178204
joint_month_level_ridge,3,19-20,100000000.0,rainfall_dec,weather,0.01764718705264103,0.00036378650925657794
joint_month_level_ridge,3,19-20,100000000.0,rainfall_jan,weather,-0.003270795881110116,-5.028289084583515e-05
joint_month_level_ridge,3,19-20,100000000.0,rainfall_feb,weather,0.01986406205222496,0.00041698261870587433
joint_month_level_ridge,3,19-20,100000000.0,rainfall_mar,weather,0.00048114703855812465,1.279028697381523e-05
joint_month_level_ridge,3,19-20,100000000.0,rainfall_apr,weather,0.013413707320597355,0.000498713444755758
joint_month_level_ridge,3,19-20,100000000.0,temperature_sep,weather,-0.01881579842491413,-0.011523858944717988
joint_month_level_ridge,3,19-20,100000000.0,temperature_oct,weather,0.015386734885536777,0.011006066671377296
joint_month_level_ridge,3,19-20,100000000.0,temperature_nov,weather,0.0005493196656570421,0.0005548696553880804
joint_month_level_ridge,3,19-20,100000000.0,temperature_dec,weather,-0.004577280433510355,-0.004799243182732455
joint_month_level_ridge,3,19-20,100000000.0,temperature_jan,weather,-0.007472585138884419,-0.006898738710271221
joint_month_level_ridge,3,19-20,100000000.0,temperature_feb,weather,-0.007584397756225632,-0.007726295708181037
joint_month_level_ridge,3,19-20,100000000.0,temperature_mar,weather,-0.009313479511025959,-0.007907123478378882
joint_month_level_ridge,3,19-20,100000000.0,temperature_apr,weather,-0.013064207345566218,-0.012506485192021279
joint_month_level_ridge,3,20-21,100000000.0,intercept,intercept,120187579.7333334,120187580.44160457
joint_month_level_ridge,3,20-21,100000000.0,block_fe_2,block_fixed_effect,31176108.799999923,31176108.799999923
joint_month_level_ridge,3,20-21,100000000.0,block_fe_3,block_fixed_effect,-51581586.86666668,-51581586.86666668
joint_month_level_ridge,3,20-21,100000000.0,block_fe_4,block_fixed_effect,-115849656.20000002,-115849656.20000002
joint_month_level_ridge,3,20-21,100000000.0,rainfall_sep,weather,0.02729459377961837,0.0006301669525160205
joint_month_level_ridge,3,20-21,100000000.0,rainfall_oct,weather,-0.010555580553792864,-0.00027138360625270357
joint_month_level_ridge,3,20-21,100000000.0,rainfall_nov,weather,0.021691009435856983,0.00045203712964165377
joint_month_level_ridge,3,20-21,100000000.0,rainfall_dec,weather,0.017858119476112277,0.0003521553015926013
joint_month_level_ridge,3,20-21,100000000.0,rainfall_jan,weather,-0.002424357635635026,-3.6020222048987566e-05
joint_month_level_ridge,3,20-21,100000000.0,rainfall_feb,weather,0.017413683596395727,0.00040952820742882703
joint_month_level_ridge,3,20-21,100000000.0,rainfall_mar,weather,0.002679066945160315,7.421929222586815e-05
joint_month_level_ridge,3,20-21,100000000.0,rainfall_apr,weather,0.016214517443707527,0.0006210625181429484
joint_month_level_ridge,3,20-21,100000000.0,temperature_sep,weather,-0.019820266022161245,-0.01212471544522949
joint_month_level_ridge,3,20-21,100000000.0,temperature_oct,weather,0.013620066335643258,0.010236165779872021
joint_month_level_ridge,3,20-21,100000000.0,temperature_nov,weather,-0.0014536898241088152,-0.0014984827405684013
joint_month_level_ridge,3,20-21,100000000.0,temperature_dec,weather,-0.004395835110109676,-0.004586812345797965
joint_month_level_ridge,3,20-21,100000000.0,temperature_jan,weather,-0.00801361248321978,-0.006992013677234228
joint_month_level_ridge,3,20-21,100000000.0,temperature_feb,weather,-0.005991919251039045,-0.0062734856547142556
joint_month_level_ridge,3,20-21,100000000.0,temperature_mar,weather,-0.007907883195649343,-0.0068234154523827886
joint_month_level_ridge,3,20-21,100000000.0,temperature_apr,weather,-0.011877567412546518,-0.01122522907620163
joint_month_level_ridge,3,21-22,100000000.0,intercept,intercept,121356469.20000002,121356469.04573631
joint_month_level_ridge,3,21-22,100000000.0,block_fe_2,block_fixed_effect,30772589.399999976,30772589.399999976
joint_month_level_ridge,3,21-22,100000000.0,block_fe_3,block_fixed_effect,-50939252.60000001,-50939252.60000001
joint_month_level_ridge,3,21-22,100000000.0,block_fe_4,block_fixed_effect,-116909414.86666669,-116909414.86666669
joint_month_level_ridge,3,21-22,100000000.0,rainfall_sep,weather,0.019435163382088973,0.0004654844300763899
joint_month_level_ridge,3,21-22,100000000.0,rainfall_oct,weather,-0.021093401866520617,-0.0005188958270834891
joint_month_level_ridge,3,21-22,100000000.0,rainfall_nov,weather,0.009982763175596559,0.00022833971749699642
joint_month_level_ridge,3,21-22,100000000.0,rainfall_dec,weather,0.015091579267265487,0.00029741370341423214
joint_month_level_ridge,3,21-22,100000000.0,rainfall_jan,weather,-0.01169784608294153,-0.0001803500186425843
joint_month_level_ridge,3,21-22,100000000.0,rainfall_feb,weather,0.011920091856176781,0.00024804673962619577
joint_month_level_ridge,3,21-22,100000000.0,rainfall_mar,weather,-0.007237580782081096,-0.0001976032107754593
joint_month_level_ridge,3,21-22,100000000.0,rainfall_apr,weather,0.0015648741796883555,6.036887225118135e-05
joint_month_level_ridge,3,21-22,100000000.0,temperature_sep,weather,-0.008227737929713888,-0.005281308698262641
joint_month_level_ridge,3,21-22,100000000.0,temperature_oct,weather,0.027203227493398974,0.020319094134628273
joint_month_level_ridge,3,21-22,100000000.0,temperature_nov,weather,0.006002875081299287,0.005995299402143596
joint_month_level_ridge,3,21-22,100000000.0,temperature_dec,weather,0.001362686984233386,0.0014483328251854867
joint_month_level_ridge,3,21-22,100000000.0,temperature_jan,weather,-0.001415133858444466,-0.001256160237296692
joint_month_level_ridge,3,21-22,100000000.0,temperature_feb,weather,-0.004066910835970109,-0.004152375786052828
joint_month_level_ridge,3,21-22,100000000.0,temperature_mar,weather,-0.0016002995559264521,-0.0013983941916540345
joint_month_level_ridge,3,21-22,100000000.0,temperature_apr,weather,-0.012526264808434459,-0.01165919382069117
joint_month_level_ridge,3,22-23,100000000.0,intercept,intercept,122420190.86666666,122420191.65514986
joint_month_level_ridge,3,22-23,100000000.0,block_fe_2,block_fixed_effect,30270779.666666627,30270779.666666627
joint_month_level_ridge,3,22-23,100000000.0,block_fe_3,block_fixed_effect,-54527527.599999994,-54527527.599999994
joint_month_level_ridge,3,22-23,100000000.0,block_fe_4,block_fixed_effect,-118128907.39999999,-118128907.39999999
joint_month_level_ridge,3,22-23,100000000.0,rainfall_sep,weather,0.022952693963523858,0.0005441314782618816
joint_month_level_ridge,3,22-23,100000000.0,rainfall_oct,weather,-0.00530113270780018,-0.00013618196175390167
joint_month_level_ridge,3,22-23,100000000.0,rainfall_nov,weather,0.01812551739278313,0.00038561217363205125
joint_month_level_ridge,3,22-23,100000000.0,rainfall_dec,weather,0.01427932885320714,0.00028399667049504204
joint_month_level_ridge,3,22-23,100000000.0,rainfall_jan,weather,0.002230282760388488,3.411389644629982e-05
joint_month_level_ridge,3,22-23,100000000.0,rainfall_feb,weather,0.015306906342399625,0.0003151549876441337
joint_month_level_ridge,3,22-23,100000000.0,rainfall_mar,weather,0.001264921497488358,3.356649991619614e-05
joint_month_level_ridge,3,22-23,100000000.0,rainfall_apr,weather,0.008350535837733476,0.000308005952139605
joint_month_level_ridge,3,22-23,100000000.0,temperature_sep,weather,-0.012438512900896747,-0.007918155852949338
joint_month_level_ridge,3,22-23,100000000.0,temperature_oct,weather,0.011870074562527595,0.008505419914273336
joint_month_level_ridge,3,22-23,100000000.0,temperature_nov,weather,0.0021342369133382747,0.0021068682071979307
joint_month_level_ridge,3,22-23,100000000.0,temperature_dec,weather,-0.007438277766513407,-0.007822947566832656
joint_month_level_ridge,3,22-23,100000000.0,temperature_jan,weather,-0.00887373386355079,-0.0077414611958050526
joint_month_level_ridge,3,22-23,100000000.0,temperature_feb,weather,-0.011044613672149648,-0.011341205990876856
joint_month_level_ridge,3,22-23,100000000.0,temperature_mar,weather,-0.007664032786389761,-0.006509395813913244
joint_month_level_ridge,3,22-23,100000000.0,temperature_apr,weather,-0.011084262507639648,-0.0103637660107915
joint_month_level_ridge,3,23-24,0.0001,intercept,intercept,121486673.53333338,161413209.36914963
joint_month_level_ridge,3,23-24,0.0001,block_fe_2,block_fixed_effect,29399869.666666627,29399869.666666627
joint_month_level_ridge,3,23-24,0.0001,block_fe_3,block_fixed_effect,-55537000.19999998,-55537000.19999998
joint_month_level_ridge,3,23-24,0.0001,block_fe_4,block_fixed_effect,-117387382.79999998,-117387382.79999998
joint_month_level_ridge,3,23-24,0.0001,rainfall_sep,weather,971362.7974128376,23138.990399217913
joint_month_level_ridge,3,23-24,0.0001,rainfall_oct,weather,-1645757.7024551774,-39194.75425096394
joint_month_level_ridge,3,23-24,0.0001,rainfall_nov,weather,7135383.623660857,152508.21836537874
joint_month_level_ridge,3,23-24,0.0001,rainfall_dec,weather,-4868426.608380589,-98355.02576145765
joint_month_level_ridge,3,23-24,0.0001,rainfall_jan,weather,-3163241.767347844,-46997.010534055684
joint_month_level_ridge,3,23-24,0.0001,rainfall_feb,weather,-4588650.451915455,-94942.56568808755
joint_month_level_ridge,3,23-24,0.0001,rainfall_mar,weather,536672.3612773082,14228.301739815433
joint_month_level_ridge,3,23-24,0.0001,rainfall_apr,weather,4363163.918881921,160957.25451583098
joint_month_level_ridge,3,23-24,0.0001,temperature_sep,weather,196107.89458631515,125390.957715033
joint_month_level_ridge,3,23-24,0.0001,temperature_oct,weather,1035133.6489103417,732053.6335299056
joint_month_level_ridge,3,23-24,0.0001,temperature_nov,weather,7127246.938226448,7533065.611076833
joint_month_level_ridge,3,23-24,0.0001,temperature_dec,weather,-726221.260090688,-782153.0005376592
joint_month_level_ridge,3,23-24,0.0001,temperature_jan,weather,-3050232.027968482,-2762458.479801527
joint_month_level_ridge,3,23-24,0.0001,temperature_feb,weather,-2634834.8604489127,-2775231.504186644
joint_month_level_ridge,3,23-24,0.0001,temperature_mar,weather,-3807718.220730759,-3234900.5592206507
joint_month_level_ridge,3,23-24,0.0001,temperature_apr,weather,-21118.869593680363,-20334.60570855193
joint_month_level_ridge,3,24-25,1.7782794100389228,intercept,intercept,120109084.66666669,175154796.31478795
joint_month_level_ridge,3,24-25,1.7782794100389228,block_fe_2,block_fixed_effect,31734699.799999937,31734699.799999937
joint_month_level_ridge,3,24-25,1.7782794100389228,block_fe_3,block_fixed_effect,-51888287.33333333,-51888287.33333333
joint_month_level_ridge,3,24-25,1.7782794100389228,block_fe_4,block_fixed_effect,-115850361.66666669,-115850361.66666669
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_sep,weather,623420.946128482,14540.061392776772
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_oct,weather,-509638.0083432966,-13133.826791058309
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_nov,weather,738535.1633802297,15749.77260385868
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_dec,weather,403377.29754210403,9043.507307732132
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_jan,weather,-417152.6950604422,-6451.25712814536
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_feb,weather,387865.15372182336,8015.953950206627
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_mar,weather,-354678.9713287871,-9430.672661639806
joint_month_level_ridge,3,24-25,1.7782794100389228,rainfall_apr,weather,519010.7488970875,18923.64071987417
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_sep,weather,-682347.7541065466,-454151.1108540188
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_oct,weather,607744.3903073913,450768.72259669285
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_nov,weather,-273295.0582358854,-375264.3491513412
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_dec,weather,-511341.77036002703,-963575.0000210159
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_jan,weather,-191979.945763869,-190000.36949099612
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_feb,weather,-203849.05096859985,-245073.0281797588
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_mar,weather,-161534.21345949688,-161324.7223454345
joint_month_level_ridge,3,24-25,1.7782794100389228,temperature_apr,weather,-429443.4174665604,-491789.0213791805
joint_month_level_ridge,3,25-26,100000000.0,intercept,intercept,121844987.80000003,121844988.69872603
joint_month_level_ridge,3,25-26,100000000.0,block_fe_2,block_fixed_effect,29308584.133333303,29308584.133333303
joint_month_level_ridge,3,25-26,100000000.0,block_fe_3,block_fixed_effect,-53765090.733333334,-53765090.733333334
joint_month_level_ridge,3,25-26,100000000.0,block_fe_4,block_fixed_effect,-117656629.93333337,-117656629.93333337
joint_month_level_ridge,3,25-26,100000000.0,rainfall_sep,weather,0.02806721734417658,0.0006737478578141612
joint_month_level_ridge,3,25-26,100000000.0,rainfall_oct,weather,-0.012608824784146435,-0.00030020483845801774
joint_month_level_ridge,3,25-26,100000000.0,rainfall_nov,weather,0.022746882293118546,0.000490578119663878
joint_month_level_ridge,3,25-26,100000000.0,rainfall_dec,weather,0.017237752449822445,0.0003391311111824322
joint_month_level_ridge,3,25-26,100000000.0,rainfall_jan,weather,-0.0030915010765364998,-4.901805791995504e-05
